Elapsed time,ax,ay,az,temp,EDA
'0:00.000',0.68997894,-0.90000000,0.06998505,28.90001526,0.70901653
'0:00.125',0.68997894,-0.90000000,0.06998505,28.90001526,0.70901653
'0:00.250',0.69997864,-0.90000000,0.06998505,28.90001526,0.70603455
'0:00.375',0.68997894,-0.90000000,0.06998505,28.90001526,0.70603455
'0:00.500',0.68997894,-0.90000000,0.05998077,28.70005799,0.69900851
'0:00.625',0.68997894,-0.90000000,0.05998077,28.90001526,0.70101012
'0:00.750',0.68997894,-0.90000000,0.06998505,28.90001526,0.70101012
'0:00.875',0.67997925,-0.90000000,0.05998077,28.90001526,0.69402493
'0:01.000',0.67997925,-0.90000000,0.06998505,28.90001526,0.69402493
'0:01.125',0.68997894,-0.90000000,0.06998505,28.90001526,0.69402493
'0:01.250',0.68997894,-0.90000000,0.06998505,28.90001526,0.68900050
'0:01.375',0.68997894,-0.90000000,0.05998077,28.90001526,0.68601852
'0:01.500',0.68997894,-0.90000000,0.06998505,28.90001526,0.68601852
'0:01.625',0.67997925,-0.90000000,0.05998077,28.90001526,0.68201532
'0:01.750',0.68997894,-0.90000000,0.06998505,28.90001526,0.67903334
'0:01.875',0.67997925,-0.90000000,0.06998505,28.90001526,0.67903334
'0:02.000',0.68997894,-0.90000000,0.06998505,28.90001526,0.67903334
'0:02.125',0.68997894,-0.90000000,0.06998505,28.90001526,0.67903334
'0:02.250',0.67997925,-0.90000000,0.05998077,28.90001526,0.67200731
'0:02.375',0.68997894,-0.90000000,0.06998505,28.90001526,0.67200731
'0:02.500',0.68997894,-0.90000000,0.06998505,28.90001526,0.67000571
'0:02.625',0.68997894,-0.90000000,0.06998505,28.90001526,0.66702373
'0:02.750',0.68997894,-0.90000000,0.06998505,28.90001526,0.66302052
'0:02.875',0.68997894,-0.90000000,0.06998505,28.90001526,0.66400090
'0:03.000',0.68997894,-0.90000000,0.06998505,28.90001526,0.66400090
'0:03.125',0.68997894,-0.90000000,0.06998505,28.90001526,0.66204015
'0:03.250',0.67997925,-0.90000000,0.06998505,28.90001526,0.65701572
'0:03.375',0.68997894,-0.90000000,0.06998505,28.90001526,0.65701572
'0:03.500',0.67997925,-0.90000000,0.06998505,28.90001526,0.65701572
'0:03.625',0.68997894,-0.90000000,0.06998505,28.90001526,0.65301251
'0:03.750',0.68997894,-0.90000000,0.06998505,28.90001526,0.65301251
'0:03.875',0.67997925,-0.89001892,0.06998505,28.90001526,0.65003053
'0:04.000',0.68997894,-0.90000000,0.05998077,28.90001526,0.65003053
'0:04.125',0.68997894,-0.90000000,0.06998505,28.90001526,0.65003053
'0:04.250',0.68997894,-0.90000000,0.06998505,28.90001526,0.64300450
'0:04.375',0.68997894,-0.90000000,0.06998505,28.90001526,0.64300450
'0:04.500',0.68997894,-0.90000000,0.06998505,28.90001526,0.63601932
'0:04.625',0.68997894,-0.90000000,0.06998505,28.90001526,0.63601932
'0:04.750',0.68997894,-0.91002838,0.06998505,28.90001526,0.63601932
'0:04.875',0.67997925,-0.90000000,0.06998505,28.90001526,0.63303734
'0:05.000',0.68997894,-0.90000000,0.06998505,28.90001526,0.63303734
'0:05.125',0.68997894,-0.90000000,0.05998077,28.90001526,0.62903413
'0:05.250',0.67997925,-0.90000000,0.06998505,28.90001526,0.62903413
'0:05.375',0.68997894,-0.90000000,0.06998505,29.10003204,0.62903413
'0:05.500',0.68997894,-0.90000000,0.06998505,28.90001526,0.62400970
'0:05.625',0.68997894,-0.91002838,0.06998505,28.90001526,0.62102773
'0:05.750',0.68997894,-0.91002838,0.05998077,28.90001526,0.62102773
'0:05.875',0.67997925,-0.91002838,0.06998505,28.90001526,0.62102773
'0:06.000',0.68997894,-0.90000000,0.06998505,28.90001526,0.61400169
'0:06.125',0.67997925,-0.90000000,0.05998077,28.90001526,0.61302132
'0:06.250',0.67997925,-0.90000000,0.05998077,28.90001526,0.61200009
'0:06.375',0.68997894,-0.91002838,0.06998505,28.90001526,0.60803774
'0:06.500',0.69997864,-0.90000000,0.06998505,28.90001526,0.60803774
'0:06.625',0.68997894,-0.90000000,0.05998077,28.90001526,0.60803774
'0:06.750',0.68997894,-0.91002838,0.06998505,28.90001526,0.60301331
'0:06.875',0.68997894,-0.90000000,0.06998505,28.90001526,0.60301331
'0:07.000',0.69997864,-0.91002838,0.06998505,28.90001526,0.60301331
'0:07.125',0.67997925,-0.90000000,0.06998505,28.90001526,0.60101170
'0:07.250',0.68997894,-0.90000000,0.06998505,28.90001526,0.60101170
'0:07.375',0.67997925,-0.90000000,0.05998077,28.90001526,0.59402652
'0:07.500',0.68997894,-0.91002838,0.06998505,28.90001526,0.59402652
'0:07.625',0.66997955,-0.89001892,0.06998505,28.90001526,0.59402652
'0:07.750',0.68997894,-0.91002838,0.06998505,28.90001526,0.58700049
'0:07.875',0.68997894,-0.91002838,0.07998932,28.90001526,0.58503974
'0:08.000',0.68997894,-0.90000000,0.06998505,29.10003204,0.58503974
'0:08.125',0.67997925,-0.90000000,0.05998077,29.10003204,0.58303813
'0:08.250',0.68997894,-0.90000000,0.06998505,29.10003204,0.58503974
'0:08.375',0.67997925,-0.90000000,0.05998077,28.90001526,0.58303813
'0:08.500',0.68997894,-0.90000000,0.06998505,29.10003204,0.58001531
'0:08.625',0.68997894,-0.90000000,0.06998505,29.10003204,0.58001531
'0:08.750',0.68997894,-0.91002838,0.06998505,28.90001526,0.58001531
'0:08.875',0.67997925,-0.90000000,0.06998505,29.10003204,0.57601210
'0:09.000',0.67997925,-0.90000000,0.06998505,29.10003204,0.57303012
'0:09.125',0.67997925,-0.90000000,0.06998505,28.90001526,0.57303012
'0:09.250',0.68997894,-0.90000000,0.06998505,29.10003204,0.57303012
'0:09.375',0.67997925,-0.90000000,0.05998077,28.90001526,0.56600409
'0:09.500',0.68997894,-0.90000000,0.06998505,29.10003204,0.56600409
'0:09.625',0.67997925,-0.90000000,0.06998505,28.90001526,0.56600409
'0:09.750',0.66997955,-0.91002838,0.05998077,29.10003204,0.56004013
'0:09.875',0.68997894,-0.88003784,0.06998505,29.10003204,0.56004013
'0:10.000',0.68997894,-0.92000946,0.04997650,29.10003204,0.56004013
'0:10.125',0.74997711,-0.88003784,0.05998077,28.90001526,0.55603693
'0:10.250',0.74997711,-0.90000000,0.03997223,29.10003204,0.55603693
'0:10.375',0.77997620,-0.89001892,0.05998077,29.10003204,0.55603693
'0:10.500',0.73997742,-0.93003784,0.10995727,29.10003204,0.55603693
'0:10.625',0.71997803,-0.82000946,0.07998932,29.10003204,0.54402731
'0:10.750',0.63998047,-0.90000000,0.04997650,29.10003204,0.52000809
'0:10.875',0.68997894,-0.88003784,0.11996155,28.90001526,0.50803932
'0:11.000',0.59998169,-0.91002838,0.06998505,29.10003204,0.52703412
'0:11.125',0.62998077,-0.91002838,0.08999359,29.10003204,0.54002411
'0:11.250',0.62998077,-0.88003784,0.08999359,28.90001526,0.54002411
'0:11.375',0.60998138,-0.91002838,0.11996155,29.10003204,0.53303893
'0:11.500',0.57998230,-0.94001892,0.11996155,29.10003204,0.53401930
'0:11.625',0.51002319,-0.90000000,0.15997864,29.10003204,0.54500769
'0:11.750',0.87997314,-1.10000000,0.08999359,29.10003204,0.54402731
'0:11.875',0.74997711,-0.91002838,0.15997864,29.10003204,0.52401129
'0:12.000',0.62998077,-0.91002838,0.15997864,28.90001526,0.51502451
'0:12.125',0.50002350,-0.94001892,0.12996582,29.10003204,0.51902771
'0:12.250',0.82997467,-0.85000000,0.11996155,29.10003204,0.52703412
'0:12.375',0.66997955,-0.92000946,0.14997436,28.90001526,0.52801450
'0:12.500',0.52002289,-0.96002838,0.12996582,29.10003204,0.53201770
'0:12.625',0.69997864,-0.92000946,0.10995727,29.10003204,0.53303893
'0:12.750',0.60998138,-0.91002838,0.13997009,29.10003204,0.53303893
'0:12.875',0.61998108,-0.94001892,0.13997009,28.90001526,0.53303893
'0:13.000',0.57002136,-0.95000000,0.12996582,29.10003204,0.53602091
'0:13.125',0.58998199,-0.93003784,0.13997009,29.10003204,0.53602091
'0:13.250',0.57998230,-0.95000000,0.14997436,29.10003204,0.53602091
'0:13.375',0.58998199,-0.94001892,0.13997009,29.10003204,0.53201770
'0:13.500',0.57998230,-0.95000000,0.13997009,29.10003204,0.53303893
'0:13.625',0.57002136,-0.94001892,0.13997009,29.10003204,0.52903572
'0:13.750',0.57002136,-0.95000000,0.13997009,29.10003204,0.52703412
'0:13.875',0.57998230,-0.95000000,0.13997009,29.10003204,0.52503252
'0:14.000',0.57002136,-0.94001892,0.13997009,29.10003204,0.52503252
'0:14.125',0.57998230,-0.94001892,0.14997436,29.10003204,0.52503252
'0:14.250',0.57002136,-0.94001892,0.13997009,28.90001526,0.52102931
'0:14.375',0.57002136,-0.95000000,0.13997009,29.10003204,0.52503252
'0:14.500',0.57002136,-0.95000000,0.13997009,29.10003204,0.52303092
'0:14.625',0.57002136,-0.95000000,0.13997009,29.10003204,0.52000809
'0:14.750',0.57002136,-0.95000000,0.13997009,29.10003204,0.51902771
'0:14.875',0.57002136,-0.94001892,0.13997009,29.10003204,0.51902771
'0:15.000',0.57002136,-0.95000000,0.13997009,29.10003204,0.51902771
'0:15.125',0.57002136,-0.95000000,0.13997009,29.10003204,0.51902771
'0:15.250',0.57002136,-0.95000000,0.13997009,29.10003204,0.51502451
'0:15.375',0.57002136,-0.94001892,0.13997009,29.10003204,0.51200168
'0:15.500',0.57002136,-0.95000000,0.13997009,29.10003204,0.51400328
'0:15.625',0.57002136,-0.95000000,0.13997009,29.10003204,0.51400328
'0:15.750',0.57002136,-0.95000000,0.14997436,29.10003204,0.51000008
'0:15.875',0.56002167,-0.95000000,0.13997009,29.10003204,0.50701810
'0:16.000',0.57002136,-0.94001892,0.13997009,29.10003204,0.50603772
'0:16.125',0.56002167,-0.95000000,0.13997009,29.10003204,0.50701810
'0:16.250',0.57002136,-0.95000000,0.13997009,29.10003204,0.50101329
'0:16.375',0.57002136,-0.95000000,0.13997009,29.10003204,0.50003291
'0:16.500',0.56002167,-0.95000000,0.13997009,29.10003204,0.50101329
'0:16.625',0.56002167,-0.95000000,0.13997009,29.10003204,0.49402811
'0:16.750',0.56002167,-0.95000000,0.13997009,29.10003204,0.49701009
'0:16.875',0.56002167,-0.95000000,0.13997009,29.10003204,0.49402811
'0:17.000',0.55002197,-0.95000000,0.14997436,29.10003204,0.49402811
'0:17.125',0.55002197,-0.95000000,0.14997436,29.10003204,0.49300688
'0:17.250',0.56002167,-0.95000000,0.14997436,29.10003204,0.49402811
'0:17.375',0.55002197,-0.95000000,0.13997009,29.10003204,0.48900368
'0:17.500',0.56002167,-0.95000000,0.13997009,29.10003204,0.48802330
'0:17.625',0.55002197,-0.95000000,0.13997009,29.10003204,0.48802330
'0:17.750',0.56002167,-0.95000000,0.13997009,29.10003204,0.48700208
'0:17.875',0.55002197,-0.95000000,0.14997436,29.10003204,0.48201849
