Elapsed time,ax,ay,az,temp,EDA
'0:00.125',-0.79996750,-0.23000717,0.01999573,27.90007019,0.23901357
'0:00.250',-0.79996750,-0.21002106,0.01999573,28.10002747,0.23901357
'0:00.375',-0.80997177,-0.23000717,0.01999573,27.90007019,0.23801698
'0:00.500',-0.80997177,-0.22003265,0.00000000,27.90007019,0.23901357
'0:00.625',-0.80997177,-0.23000717,0.00999786,27.90007019,0.24200331
'0:00.750',-0.79996750,-0.23000717,0.00000000,27.90007019,0.23901357
'0:00.875',-0.79996750,-0.22003265,0.00000000,27.90007019,0.23901357
'0:01.000',-0.80997177,-0.22003265,0.00000000,27.90007019,0.24200331
'0:01.125',-0.80997177,-0.22003265,0.00000000,27.90007019,0.24100673
'0:01.250',-0.79996750,-0.22003265,0.00000000,28.10002747,0.24200331
'0:01.375',-0.79996750,-0.22003265,0.00000000,27.90007019,0.24402969
'0:01.500',-0.80997177,-0.22003265,0.00000000,27.90007019,0.24303311
'0:01.625',-0.79996750,-0.22003265,0.00000000,27.90007019,0.24402969
'0:01.750',-0.78999725,-0.23000717,0.00999786,27.90007019,0.24602286
'0:01.875',-0.79996750,-0.23000717,0.00000000,27.90007019,0.24402969
'0:02.000',-0.79996750,-0.23000717,0.00999786,27.90007019,0.24701944
'0:02.125',-0.79996750,-0.23000717,0.00000000,27.90007019,0.24402969
'0:02.250',-0.79996750,-0.24001877,0.00999786,27.90007019,0.24701944
'0:02.375',-0.79996750,-0.23000717,0.00999786,27.90007019,0.24402969
'0:02.500',-0.79996750,-0.22003265,0.00999786,27.90007019,0.24602286
'0:02.625',-0.79996750,-0.24001877,0.00000000,27.90007019,0.24701944
'0:02.750',-0.79996750,-0.24001877,0.00999786,27.90007019,0.24701944
'0:02.875',-0.79996750,-0.24001877,0.00999786,27.90007019,0.24701944
'0:03.000',-0.78999725,-0.23000717,0.00999786,27.90007019,0.24602286
'0:03.125',-0.79996750,-0.24001877,0.00999786,27.90007019,0.24701944
'0:03.250',-0.79996750,-0.23000717,0.00999786,27.90007019,0.24701944
'0:03.375',-0.78999725,-0.24001877,0.00999786,28.10002747,0.24701944
'0:03.500',-0.79996750,-0.23000717,0.00000000,28.10002747,0.24701944
'0:03.625',-0.79996750,-0.23000717,0.00999786,28.10002747,0.24402969
'0:03.750',-0.79996750,-0.23000717,0.00000000,27.90007019,0.24701944
'0:03.875',-0.78999725,-0.24001877,0.00999786,28.10002747,0.24701944
'0:04.000',-0.79996750,-0.23000717,0.00000000,27.90007019,0.24701944
'0:04.125',-0.79996750,-0.22003265,0.00000000,28.10002747,0.24701944
'0:04.250',-0.79996750,-0.23000717,0.00000000,27.90007019,0.24602286
'0:04.375',-0.79996750,-0.25003037,0.00000000,27.90007019,0.24602286
'0:04.500',-0.79996750,-0.24001877,0.00999786,28.10002747,0.24701944
'0:04.625',-0.79996750,-0.23000717,0.00000000,28.10002747,0.24701944
'0:04.750',-0.79996750,-0.24001877,0.00000000,28.10002747,0.24701944
'0:04.875',-0.80997177,-0.24001877,0.00000000,27.90007019,0.24402969
'0:05.000',-0.80997177,-0.23000717,0.00000000,27.90007019,0.24701944
'0:05.125',-0.79996750,-0.23000717,0.00000000,27.90007019,0.24701944
'0:05.250',-0.79996750,-0.22003265,0.00000000,28.10002747,0.24701944
'0:05.375',-0.79996750,-0.23000717,0.00000000,28.10002747,0.24701944
'0:05.500',-0.79996750,-0.24001877,0.00000000,28.10002747,0.24701944
'0:05.625',-0.79996750,-0.23000717,0.00000000,28.10002747,0.24701944
'0:05.750',-0.79996750,-0.23000717,0.00000000,28.10002747,0.24701944
'0:05.875',-0.79996750,-0.23000717,0.01999573,28.10002747,0.24701944
'0:06.000',-0.77999298,-0.23000717,0.00000000,28.10002747,0.24901260
'0:06.125',-0.77999298,-0.25003037,0.00000000,28.10002747,0.24701944
'0:06.250',-0.80997177,-0.23000717,0.00000000,28.10002747,0.24701944
'0:06.375',-0.79996750,-0.25003037,0.00000000,28.10002747,0.24701944
'0:06.500',-0.79996750,-0.25003037,0.00000000,28.10002747,0.24701944
'0:06.625',-0.76998871,-0.28002808,0.00000000,28.10002747,0.24701944
'0:06.750',-0.80997177,-0.24001877,0.00000000,28.10002747,0.24701944
'0:06.875',-0.78999725,-0.26000488,0.00000000,28.10002747,0.24701944
'0:07.000',-0.78999725,-0.25003037,0.00000000,28.10002747,0.24701944
'0:07.125',-0.77999298,-0.27001648,0.00000000,28.10002747,0.24701944
'0:07.250',-0.79996750,-0.27001648,0.00999786,28.10002747,0.24701944
'0:07.375',-0.79996750,-0.26000488,0.00000000,28.10002747,0.24701944
'0:07.500',-0.79996750,-0.25003037,0.00000000,28.10002747,0.24602286
'0:07.625',-0.79996750,-0.27001648,0.00999786,28.10002747,0.24701944
'0:07.750',-0.79996750,-0.26000488,0.00000000,28.10002747,0.24602286
'0:07.875',-0.78999725,-0.26000488,0.00000000,28.10002747,0.24701944
'0:08.000',-0.78999725,-0.26000488,0.00000000,28.10002747,0.24701944
'0:08.125',-0.80997177,-0.24001877,0.00000000,28.10002747,0.24402969
'0:08.250',-0.77999298,-0.29000259,0.00000000,28.10002747,0.24402969
'0:08.375',-0.76998871,-0.24001877,-0.02003739,28.10002747,0.24100673
'0:08.500',-0.79996750,-0.23000717,0.05998718,28.10002747,0.23901357
'0:08.625',-0.83998459,-0.22003265,0.02999359,28.10002747,0.23702040
'0:08.750',-0.75998444,-0.31002579,-0.02003739,28.10002747,0.23702040
'0:08.875',-0.71996735,-0.31002579,0.05998718,28.10002747,0.23901357
'0:09.000',-0.84998886,-0.25003037,0.03999145,28.10002747,0.24200331
'0:09.125',-0.76998871,-0.31002579,0.01999573,28.10002747,0.24402969
'0:09.250',-0.78999725,-0.26000488,-0.01003952,28.10002747,0.24701944
'0:09.375',-0.79996750,-0.27001648,0.01999573,28.10002747,0.24701944
'0:09.500',-0.76998871,-0.26000488,0.00999786,28.10002747,0.24701944
'0:09.625',-0.76998871,-0.28002808,0.03999145,28.10002747,0.24701944
'0:09.750',-0.80997177,-0.15002564,0.02999359,28.10002747,0.24901260
'0:09.875',-0.79996750,-0.22003265,0.00999786,28.10002747,0.25100577
'0:10.000',-0.80997177,-0.20000946,0.00999786,28.10002747,0.25100577
'0:10.125',-0.79996750,-0.21002106,0.03999145,28.10002747,0.25100577
'0:10.250',-0.80997177,-0.20000946,0.01999573,28.10002747,0.25100577
'0:10.375',-0.80997177,-0.21002106,0.00000000,28.10002747,0.25200235
'0:10.500',-0.80997177,-0.20000946,0.00000000,28.10002747,0.25200235
'0:10.625',-0.80997177,-0.21002106,0.01999573,28.10002747,0.25200235
'0:10.750',-0.79996750,-0.20000946,0.00000000,28.10002747,0.25200235
'0:10.875',-0.79996750,-0.19003494,0.00000000,28.10002747,0.24901260
'0:11.000',-0.80997177,-0.21002106,0.00000000,28.10002747,0.24901260
'0:11.125',-0.79996750,-0.19003494,0.00999786,28.30006409,0.24901260
'0:11.250',-0.80997177,-0.20000946,0.00999786,28.10002747,0.25200235
'0:11.375',-0.80997177,-0.19003494,0.00000000,28.10002747,0.24901260
'0:11.500',-0.81997604,-0.20000946,0.00000000,28.10002747,0.24801602
'0:11.625',-0.80997177,-0.20000946,0.00000000,28.30006409,0.24901260
'0:11.750',-0.79996750,-0.19003494,0.00999786,28.10002747,0.24901260
'0:11.875',-0.80997177,-0.20000946,0.00000000,28.10002747,0.24901260
'0:12.000',-0.79996750,-0.20000946,0.00000000,28.10002747,0.24901260
'0:12.125',-0.79996750,-0.20000946,0.00999786,28.30006409,0.24901260
'0:12.250',-0.80997177,-0.20000946,0.00999786,28.30006409,0.24901260
'0:12.375',-0.79996750,-0.20000946,0.00000000,28.30006409,0.24901260
'0:12.500',-0.79996750,-0.20000946,0.00000000,28.30006409,0.24901260
'0:12.625',-0.80997177,-0.20000946,0.00000000,28.30006409,0.24901260
'0:12.750',-0.79996750,-0.19003494,0.00999786,28.10002747,0.25100577
'0:12.875',-0.80997177,-0.19003494,0.00999786,28.10002747,0.24901260
'0:13.000',-0.81997604,-0.19003494,0.00000000,28.10002747,0.24901260
'0:13.125',-0.79996750,-0.20000946,0.00999786,28.10002747,0.24901260
'0:13.250',-0.80997177,-0.19003494,0.00999786,28.10002747,0.24901260
'0:13.375',-0.81997604,-0.19003494,0.00999786,28.10002747,0.24901260
'0:13.500',-0.80997177,-0.20000946,0.00999786,28.30006409,0.24901260
'0:13.625',-0.80997177,-0.19003494,0.00999786,28.30006409,0.24901260
'0:13.750',-0.80997177,-0.20000946,0.00999786,28.30006409,0.24901260
'0:13.875',-0.80997177,-0.20000946,0.00999786,28.10002747,0.24901260
'0:14.000',-0.79996750,-0.19003494,0.00000000,28.30006409,0.24901260
'0:14.125',-0.80997177,-0.19003494,0.00000000,28.10002747,0.24901260
'0:14.250',-0.79996750,-0.19003494,0.00999786,28.30006409,0.24901260
'0:14.375',-0.80997177,-0.19003494,0.00999786,28.30006409,0.24901260
'0:14.500',-0.80997177,-0.19003494,0.00999786,28.30006409,0.25200235
'0:14.625',-0.80997177,-0.18002335,0.00999786,28.30006409,0.24801602
'0:14.750',-0.79996750,-0.19003494,0.00999786,28.30006409,0.25200235
'0:14.875',-0.80997177,-0.19003494,0.00000000,28.30006409,0.24901260
'0:15.000',-0.80997177,-0.19003494,0.00999786,28.30006409,0.24901260
'0:15.125',-0.80997177,-0.19003494,0.00999786,28.30006409,0.25200235
'0:15.250',-0.79996750,-0.20000946,0.00999786,28.30006409,0.24901260
'0:15.375',-0.80997177,-0.19003494,0.00999786,28.30006409,0.25100577
'0:15.500',-0.79996750,-0.19003494,0.00000000,28.30006409,0.24901260
